is_target,p_before,p_after,delta_p
1,0.0002132199,0.0031922008,0.002978981
1,0.012099581,0.020184468,0.008084888
1,0.00044188084,0.023156341,0.02271446
1,0.022818951,0.06698621,0.044167258
1,8.230356e-08,9.979779e-06,9.897475e-06
1,3.5515197e-07,0.08727344,0.08727308
1,3.3966102e-05,0.00018637866,0.00015241255
1,6.427488e-08,5.030051e-06,4.965776e-06
1,0.0006825847,0.0075985347,0.00691595
1,5.881841e-07,0.021783575,0.021782987
1,0.077639714,0.19383544,0.11619572
1,5.347996e-06,0.055843804,0.055838455
1,0.00058596075,0.0019972418,0.0014112811
1,2.7131759e-05,0.00018528942,0.00015815767
0,0.9330591,0.9360691,0.003009975
1,0.00048379303,0.004235303,0.00375151
1,1.4156866e-06,0.0011405823,0.0011391665
1,3.0283652e-06,0.0001893877,0.00018635934
1,5.749027e-06,0.18126754,0.1812618
1,3.0602585e-06,0.00021452765,0.0002114674
1,0.018662984,0.062093396,0.04343041
1,2.3042607e-10,2.2960576e-06,2.2958272e-06
1,1.8994648e-07,0.00012848331,0.00012829337
1,4.576822e-06,0.02340258,0.023398003
1,6.7188e-11,1.1586772e-06,1.15861e-06
1,1.7675813e-08,2.19154e-06,2.1738642e-06
0,0.94466496,0.9646956,0.020030618
1,0.08708168,0.2099082,0.122826524
1,1.3847828e-06,0.2013627,0.20136131
0,0.9605033,0.96635556,0.005852282
1,3.2649343e-09,2.870073e-06,2.8668082e-06
1,3.68387e-06,0.088825196,0.088821515
1,9.2819334e-07,9.366931e-05,9.274112e-05
1,0.004498801,0.013520618,0.009021817
1,1.0019565e-07,0.017593924,0.017593823
1,0.028906787,0.076186456,0.04727967
1,0.0011352762,0.002015468,0.0008801918
1,0.0010327173,0.02031721,0.019284492
1,1.6713284e-05,0.0018180616,0.0018013483
1,0.00028391686,0.0073741595,0.0070902426
1,0.0092610335,0.04307482,0.033813786
1,1.6789498e-07,0.0022708254,0.0022706576
1,0.00012406296,0.009914909,0.009790845
1,9.33271e-07,2.2372427e-05,2.1439157e-05
0,0.5927385,0.5831092,-0.009629309
1,0.018246837,0.03215764,0.013910804
0,0.9848889,0.9812431,-0.0036458373
0,0.977675,0.9747626,-0.0029124022
1,1.3229271e-06,0.0010924643,0.0010911414
1,2.9907678e-06,7.538112e-05,7.239035e-05
1,1.29515545e-08,1.3862584e-05,1.38496325e-05
1,0.0011927934,0.0061951093,0.005002316
0,0.9833739,0.9860324,0.002658546
1,3.4124612e-05,0.24200425,0.24197012
1,6.075188e-08,6.834658e-05,6.828582e-05
1,0.0030420823,0.08167875,0.07863667
1,2.580345e-07,0.0033407533,0.0033404953
1,6.954283e-07,0.00072371995,0.00072302454
1,2.0959286e-08,2.3868074e-07,2.1772145e-07
1,0.020074798,0.02346788,0.003393082
1,0.0023197234,0.10434202,0.1020223
1,2.071422e-09,8.3485673e-07,8.327853e-07
1,1.577043e-05,0.052461747,0.052445978
1,1.076776e-08,1.3602739e-05,1.3591972e-05
1,0.0018595277,0.087559655,0.085700125
1,0.0015369115,0.0069855996,0.0054486883
1,1.56284e-05,0.00045344152,0.0004378131
1,0.029244803,0.03942963,0.010184828
1,0.00089239434,0.006587803,0.0056954087
1,0.006256307,0.016318345,0.010062039
1,0.0039299126,0.15788907,0.15395916
1,4.7314365e-06,0.039479878,0.039475147
1,6.7227766e-06,3.996722e-05,3.3244443e-05
1,0.0020637123,0.0050604963,0.002996784
1,0.0004345879,0.0017321123,0.0012975243
1,0.00043881568,0.030232765,0.02979395
1,1.216969e-06,3.676026e-05,3.554329e-05
1,0.42565694,0.46761614,0.041959196
1,1.7183179e-09,1.7480295e-06,1.7463112e-06
1,5.740669e-05,0.0005654067,0.000508
1,0.0018841634,0.013348832,0.011464668
1,1.8786925e-05,0.054151557,0.05413277
1,0.032084275,0.047575817,0.0154915415
1,0.0017794432,0.006195288,0.004415845
1,0.004840341,0.06799383,0.06315348
1,4.481692e-06,0.015337353,0.015332871
1,0.049830712,0.09625908,0.046428367
1,2.6332168e-06,0.00026100935,0.00025837612
1,2.651893e-05,0.0015895634,0.0015630445
0,0.6840463,0.7243377,0.04029137
1,0.00050575857,0.0017240236,0.001218265
1,7.944108e-05,0.0063206684,0.0062412275
1,0.00031778848,0.0009366906,0.00061890215
1,2.3761925e-06,0.30861467,0.3086123
1,6.4293918e-06,0.0006658142,0.0006593848
1,0.0056346804,0.029004944,0.023370264
1,6.9355e-07,0.042233333,0.04223264
1,0.080212004,0.12662327,0.04641127
1,0.046265066,0.112692684,0.06642762
1,2.8781915e-07,0.0004912122,0.00049092434
1,5.719748e-08,6.885608e-06,6.8284103e-06
1,0.00042151107,0.0012289939,0.0008074828
1,1.4811428e-07,0.002470973,0.0024708249
0,0.87820345,0.895398,0.01719457
1,0.0040437956,0.03473542,0.030691624
1,1.7488408e-07,0.00024077146,0.00024059658
1,7.0014536e-11,4.6533323e-08,4.646331e-08
1,0.026759328,0.10351112,0.07675179
1,0.050123204,0.15304147,0.10291827
1,1.28197535e-05,0.0008176643,0.00080484455
0,0.30021665,0.35831383,0.058097184
1,3.146421e-06,0.0003340538,0.00033090738
1,7.342494e-09,7.6280674e-07,7.554642e-07
1,4.53667e-07,2.0770378e-05,2.0316711e-05
1,3.6438466e-06,4.2583546e-05,3.89397e-05
1,0.0008852715,0.029255426,0.028370153
1,9.0281765e-06,0.045251053,0.045242026
1,1.8461683e-06,0.104839295,0.10483745
1,0.00012527911,0.030055849,0.02993057
1,0.06392715,0.079717316,0.015790164
1,1.0724835e-06,0.0012873523,0.0012862798
1,0.03307406,0.050289866,0.017215807
1,0.00019516569,0.009186623,0.008991457
1,6.566766e-07,0.0004938271,0.0004931704
1,0.00070698484,0.05595442,0.055247433
1,1.9782858e-05,0.00030622073,0.00028643786
1,8.871932e-10,7.7969395e-07,7.7880674e-07
1,0.0047836704,0.025221828,0.020438157
1,0.18031846,0.31305137,0.13273291
1,0.28067183,0.49282464,0.21215281
1,0.0056444006,0.013275011,0.007630611
1,8.8873586e-10,5.710149e-06,5.70926e-06
1,1.0822754e-06,0.0016705779,0.0016694956
1,0.0016367942,0.008525874,0.006889079
1,0.26289585,0.3826108,0.119714946
1,0.13003662,0.5069624,0.3769258
1,1.7598619e-09,1.929959e-06,1.928199e-06
1,9.3612885e-05,0.097645424,0.09755181
1,1.9864535e-06,0.011441522,0.011439536
0,0.36016652,0.47344494,0.11327842
0,0.27587155,0.45159575,0.17572421
1,3.948222e-09,5.888457e-05,5.888062e-05
1,6.814084e-07,4.010057e-06,3.3286487e-06
1,7.846041e-05,0.00572479,0.00564633
1,2.1043581e-06,0.00021235306,0.0002102487
1,0.00028647928,0.014041368,0.013754888
1,0.0001684385,0.16397369,0.16380525
1,0.34252074,0.42582798,0.08330724
1,2.8014693e-08,2.9447707e-05,2.9419693e-05
1,0.027369356,0.07544119,0.04807183
1,2.5622152e-05,0.002267134,0.0022415118
1,1.532439e-08,1.3256903e-05,1.3241579e-05
1,3.1501877e-06,0.004198925,0.004195775
0,0.9366921,0.93824875,0.0015566349
1,5.28237e-05,0.00043767292,0.0003848492
1,2.3948656e-05,0.00044243896,0.0004184903
1,0.109713934,0.24467035,0.13495642
1,8.40033e-09,6.225326e-06,6.2169256e-06
1,5.1085212e-06,0.0005856985,0.00058059
1,3.5631267e-09,4.0261484e-06,4.0225855e-06
1,5.812877e-09,5.175593e-06,5.16978e-06
1,0.00018594493,0.0006297629,0.00044381796
1,5.0280045e-07,0.020741364,0.020740861
1,7.290383e-07,7.4466996e-05,7.373796e-05
1,0.07799107,0.13473012,0.056739047
1,1.2702623e-05,0.08941741,0.08940471
1,0.00011361933,0.00081840705,0.00070478773
1,0.0029837296,0.11225696,0.10927323
1,2.2242293e-05,0.00020250956,0.00018026726
1,4.9896084e-06,0.18665846,0.18665347
1,0.86322385,0.8435649,-0.019658923
1,0.00012623135,0.13222905,0.13210282
1,7.61688e-07,0.0123649025,0.012364141
1,2.1590698e-09,9.751656e-07,9.730065e-07
1,0.0041098855,0.19964902,0.19553913
0,0.9803923,0.9818652,0.00147295
1,0.00011250477,0.0012046202,0.0010921154
1,0.008346321,0.014746994,0.0064006727
1,8.1262615e-11,6.589761e-08,6.5816344e-08
1,0.0010334658,0.0030882005,0.0020547346
1,4.161781e-09,8.697716e-05,8.6973e-05
1,0.0023078,0.00872743,0.0064196303
1,1.36599465e-05,0.0012193314,0.0012056715
1,0.00061057974,0.06096793,0.06035735
1,2.0538128e-06,0.16561334,0.16561128
1,2.0642485e-09,1.7185081e-06,1.7164439e-06
1,3.0155147e-07,3.6248948e-05,3.5947396e-05
1,5.066109e-07,0.0024176254,0.0024171188
1,4.0047453e-08,2.2650149e-05,2.2610102e-05
1,0.004687838,0.033818986,0.029131148
1,0.00091432943,0.008766269,0.00785194
1,7.8731395e-09,5.317384e-06,5.309511e-06
1,2.485972e-07,0.03943103,0.039430782
0,0.89096826,0.89727706,0.006308794
1,5.6786993e-09,6.272293e-06,6.266614e-06
0,0.9653521,0.95971966,-0.00563246
1,1.3225983e-06,0.00015364113,0.00015231853
0,0.9706459,0.95827925,-0.0123666525
1,3.8370783e-07,0.091606386,0.091606
1,3.657365e-09,4.368049e-05,4.3676835e-05
1,6.8037516e-05,0.0063081696,0.0062401323
1,0.0013792239,0.0072562387,0.0058770147
1,3.85174e-05,0.23607302,0.2360345
1,0.0013060147,0.068939134,0.06763312
1,0.0018785095,0.006216929,0.004338419
1,8.712487e-07,0.006113622,0.0061127506
1,0.03431249,0.045204464,0.010891974
1,0.029108008,0.05312564,0.02401763
1,0.0040641665,0.007765846,0.0037016794
1,1.1133711e-05,0.00068835064,0.0006772169
1,8.056386e-09,0.00012741827,0.00012741021
1,1.5966005e-07,0.0014505627,0.0014504031
1,2.688602e-10,2.5623646e-07,2.559676e-07
1,7.656508e-06,0.05941295,0.059405293
1,1.7249809e-07,0.045005243,0.045005072
1,0.013376961,0.14553507,0.1321581
1,0.08654132,0.23780358,0.15126225
1,6.082843e-06,0.00080358924,0.0007975064
1,3.9492457e-07,0.00042501435,0.00042461941
1,9.536959e-05,0.0050623897,0.00496702
1,0.2601871,0.5357828,0.27559572
1,1.5088522e-06,0.000114243965,0.00011273511
1,3.7806004e-07,0.0032019927,0.0032016146
1,0.0009020843,0.0015446531,0.0006425688
1,3.6427397e-09,4.2056304e-06,4.201988e-06
1,4.3405737e-07,0.036926422,0.036925986
1,0.0028751504,0.00981544,0.0069402894
1,0.002581232,0.010966687,0.008385455
1,0.4336154,0.5738228,0.14020741
1,2.484741e-07,0.0016411847,0.0016409362
1,1.026292e-06,1.1383148e-05,1.0356856e-05
1,6.775983e-05,0.00057238876,0.00050462893
1,4.528113e-06,0.096736826,0.096732296
1,4.168405e-06,0.27792227,0.2779181
1,0.019861,0.3848741,0.3650131
0,0.82575977,0.8766055,0.050845742
1,0.00076928036,0.0059412695,0.005171989
1,0.012745741,0.012439191,-0.00030654948
1,9.574882e-06,0.0002692169,0.00025964202
0,0.73326737,0.81093913,0.07767177
1,0.0002613389,0.002333086,0.002071747
1,0.01445367,0.0161981,0.0017444305
1,4.448737e-09,5.052537e-06,5.048088e-06
1,1.5477342e-06,1.5075901e-05,1.3528166e-05
1,3.806729e-09,5.0478156e-06,5.044009e-06
0,0.12446743,0.20935343,0.084886
1,2.8234706e-07,0.0028758887,0.0028756063
1,0.00053879054,0.0033583376,0.002819547
1,0.05231093,0.0873342,0.035023272
1,0.0025373686,0.018529233,0.015991865
0,0.80725694,0.88150215,0.074245214
1,0.042891476,0.1558448,0.11295332
1,0.0009958113,0.024181917,0.023186106
1,4.146506e-06,0.0004374808,0.0004333343
1,2.5002527e-07,4.4842436e-06,4.2342185e-06
1,5.1177165e-05,0.22220516,0.22215399
1,0.13108182,0.1561441,0.025062278
1,1.6163735e-06,0.00015663478,0.00015501841
1,1.9310076e-09,1.485589e-06,1.483658e-06
1,6.9948996e-08,8.587468e-06,8.517519e-06
0,0.87619,0.8621529,-0.014037132
1,0.008142198,0.10888833,0.10074613
1,7.2003328e-09,0.000103010214,0.00010300301
1,0.56690127,0.54162526,-0.025276005
1,0.0006462109,0.031339943,0.030693732
1,0.30493835,0.56344324,0.2585049
1,0.00029033562,0.0027416565,0.0024513209
0,0.95693666,0.9464385,-0.010498166
1,0.012904961,0.022915147,0.010010187
1,0.00019182252,0.0008387246,0.0006469021
1,1.7746919e-07,0.058630697,0.05863052
0,0.9280302,0.9512147,0.023184478
1,0.0002113131,0.013397917,0.013186604
1,9.326091e-05,0.00101494,0.0009216791
1,0.8635646,0.91119987,0.047635257
1,5.4083955e-07,2.8805713e-05,2.8264873e-05
1,8.620233e-06,0.11004781,0.11003919
1,7.210481e-11,6.479223e-08,6.4720126e-08
1,0.19476753,0.32329017,0.12852263
1,9.060674e-09,1.0204683e-06,1.0114076e-06
1,0.35910287,0.8096601,0.4505572
1,5.565014e-07,0.0086290585,0.008628502
1,3.357968e-07,0.06902358,0.069023244
1,1.0530428e-06,0.11569439,0.11569334
1,0.025043635,0.3071295,0.28208587
0,0.21898426,0.2296564,0.010672137
1,4.668083e-09,5.070598e-05,5.0701314e-05
1,8.4271244e-07,0.0007719065,0.0007710638
1,0.04359878,0.21238051,0.16878173
1,0.0064706914,0.011728871,0.0052581793
1,6.0085526e-08,0.010299623,0.0102995625
1,9.222096e-05,0.006373571,0.0062813503
0,0.8281343,0.8433947,0.015260398
0,0.1759567,0.35517743,0.17922074
1,2.1623995e-08,2.7513624e-05,2.7492e-05
1,0.024764994,0.037224613,0.012459619
1,7.916016e-06,0.09043128,0.09042337
1,0.028273575,0.42557296,0.39729938
1,1.2014551e-08,1.4863225e-05,1.4851211e-05
1,2.323263e-05,0.001003956,0.0009807233
0,0.75295043,0.7700903,0.017139852
1,1.365514e-06,0.00012109625,0.000119730736
1,1.4576527e-10,1.1027567e-07,1.101299e-07
1,1.0159854e-06,0.11671782,0.11671681
0,0.9650615,0.9624803,-0.0025811791
1,0.0019317013,0.056725904,0.054794203
1,0.01618619,0.1915519,0.1753657
1,0.00023252139,0.0023341707,0.0021016493
1,1.3532394e-06,0.00013625139,0.00013489815
1,1.4148825e-06,1.4323844e-05,1.2908961e-05
1,0.0016000483,0.06686862,0.06526857
1,1.1239535e-09,1.0195281e-05,1.0194157e-05
1,0.0010500572,0.008166811,0.007116754
1,3.782905e-08,0.00038242235,0.00038238452
1,0.00025389146,0.020260826,0.020006934
1,1.3406455e-05,0.000118614764,0.00010520831
1,2.8519935e-05,0.011930829,0.011902309
1,1.2197041e-05,0.07374307,0.07373087
1,0.044356138,0.08177956,0.037423424
1,8.253446e-10,7.0656154e-07,7.0573617e-07
1,0.00062759145,0.0036455963,0.0030180048
1,7.945551e-05,0.00027817665,0.00019872114
1,2.8241363e-06,2.3550443e-05,2.0726307e-05
1,0.030691473,0.1784783,0.14778683
0,0.7339209,0.71638745,-0.017533422
1,0.014872347,0.052858416,0.03798607
1,0.006272846,0.1314263,0.12515345
1,0.0057179453,0.012541576,0.006823631
1,4.9520946e-05,0.0034562468,0.0034067258
1,3.2752523e-06,0.21844627,0.21844299
1,0.0002258632,0.00076192035,0.00053605717
1,3.5699236e-07,0.003971796,0.003971439
1,5.6945914e-06,0.000584113,0.00057841843
1,0.00039470525,0.03646411,0.036069404
1,1.910257e-06,0.0028010882,0.002799178
1,0.048061926,0.13655174,0.088489816
1,1.2866112e-09,1.1499102e-06,1.1486236e-06
1,1.7857007e-08,0.00030143527,0.0003014174
1,2.7661086e-08,0.00034159666,0.00034156902
0,0.8909694,0.9096444,0.01867503
0,0.14892602,0.17383191,0.02490589
1,0.0029923082,0.0073390272,0.004346719
1,1.2445299e-06,0.006201534,0.0062002894
1,0.00019519952,0.0019653973,0.0017701978
1,1.6806236e-05,0.0002551904,0.00023838415
1,0.003338969,0.010843544,0.007504575
1,0.00090520567,0.004584856,0.0036796501
1,0.007575525,0.014097989,0.0065224636
1,0.00039767497,0.0015671323,0.0011694573
1,1.2764798e-06,3.1248514e-05,2.9972034e-05
1,7.6934095e-09,1.2027111e-07,1.125777e-07
1,3.2751757e-08,3.8160375e-05,3.8127622e-05
1,0.014329098,0.01745776,0.0031286627
1,2.0073523e-08,2.5031934e-05,2.501186e-05
1,3.352096e-07,3.923279e-05,3.889758e-05
1,1.9221342e-07,0.00278904,0.0027888478
1,2.0273437e-06,0.00019551223,0.00019348488
0,0.72364247,0.730362,0.0067195296
1,6.60218e-07,7.6932854e-05,7.6272634e-05
1,0.026096107,0.22273661,0.1966405
0,0.9047928,0.9246513,0.01985854
0,0.7682661,0.8694757,0.10120964
0,0.9659621,0.96404415,-0.0019179583
1,0.0025947206,0.005563761,0.0029690405
1,1.2309975e-08,9.457138e-05,9.4559065e-05
1,1.0118293e-06,0.12305728,0.12305627
1,1.11572966e-07,0.0015313189,0.0015312074
1,1.1197531e-08,7.3703795e-06,7.359182e-06
0,0.9520164,0.9406524,-0.011364043
1,0.0015206803,0.013019888,0.0114992075
1,1.9009278e-12,5.1345836e-08,5.1343935e-08
1,3.0869842e-06,0.10376674,0.103763655
1,1.2433327e-05,5.5679917e-05,4.324659e-05
1,3.932141e-07,0.0018744643,0.0018740711
1,0.0023125946,0.005615965,0.0033033704
1,0.00027111094,0.27230835,0.27203724
1,0.0012452172,0.0038399706,0.0025947534
1,0.0012645407,0.0058835936,0.0046190526
1,0.090034224,0.11875459,0.028720364
1,0.000986957,0.0063841483,0.0053971913
1,2.2144874e-05,0.06476772,0.064745575
1,0.0002596149,0.021414962,0.021155346
1,3.280905e-06,0.018094456,0.018091176
0,0.11005506,0.15101832,0.040963262
1,1.2134781e-07,0.000121400946,0.0001212796
1,0.0015912448,0.036514282,0.034923036
1,3.629526e-06,0.00022986696,0.00022623743
1,6.9534525e-07,0.008107414,0.008106718
1,0.020506281,0.047930058,0.027423777
1,0.13967533,0.28599817,0.14632283
1,0.0018839318,0.0028052218,0.00092129
1,0.000555839,0.004145216,0.0035893773
1,2.5343666e-06,0.10646999,0.106467456
1,6.714436e-05,0.0040613883,0.003994244
1,3.5880953e-06,0.0003499094,0.0003463213
1,4.5865443e-11,7.241123e-07,7.240664e-07
1,3.715919e-05,0.26034608,0.26030892
1,3.4619956e-05,0.0022653495,0.0022307294
1,1.4176405e-06,0.010177175,0.010175757
1,2.0207e-06,0.019577598,0.019575577
1,4.7512244e-06,0.00037636756,0.00037161633
1,1.4843234e-05,0.00021966659,0.00020482336
1,9.19315e-06,0.06671036,0.06670117
1,2.3816422e-07,0.00031027148,0.00031003333
1,2.4296708e-07,0.07128956,0.071289316
1,2.1345426e-07,0.019958826,0.019958612
1,0.0035851991,0.004664247,0.0010790478
1,9.770438e-09,0.00016970366,0.0001696939
0,0.9543392,0.9612683,0.0069290996
0,0.07459368,0.0759358,0.0013421252
1,4.3864322e-08,5.215338e-06,5.1714737e-06
0,0.8983002,0.90918046,0.010880291
1,0.13854186,0.28260112,0.14405926
1,0.2752662,0.35839915,0.08313295
1,2.9640041e-05,0.0017156904,0.0016860503
1,0.0001526234,0.0005134566,0.0003608332
1,0.0050896914,0.023211725,0.018122034
1,2.256463e-09,1.5670715e-06,1.5648151e-06
1,6.8223727e-07,7.140681e-05,7.072457e-05
1,4.5057195e-08,8.286767e-07,7.836195e-07
0,0.9751256,0.9608725,-0.0142531395
1,0.034770936,0.3475498,0.31277886
1,2.2671858e-07,0.001817565,0.0018173383
1,0.0027200845,0.0057010376,0.002980953
1,1.8887783e-10,1.9926512e-07,1.9907624e-07
1,2.6227022e-12,1.2834197e-08,1.2831574e-08
1,6.4571265e-07,0.0007655483,0.0007649026
1,0.008788269,0.018425945,0.009637676
1,0.002372183,0.1869381,0.18456593
1,9.5554e-10,1.0078583e-06,1.0069027e-06
1,1.1490062e-06,0.020243136,0.020241987
1,0.00077771116,0.0024720172,0.001694306
0,0.22817437,0.45317426,0.22499989
0,0.9675024,0.9630422,-0.0044602156
1,1.3351809e-07,0.002119638,0.0021195046
1,0.00024408098,0.032055248,0.031811167
1,3.910449e-10,3.369264e-07,3.3653535e-07
1,0.00024118021,0.008625766,0.008384586
1,0.0030642524,0.032957,0.029892746
1,1.0767342e-05,0.03578027,0.035769504
1,6.4464234e-09,7.996947e-06,7.9905e-06
1,0.004742444,0.029701887,0.024959443
1,1.7794011e-10,1.506196e-07,1.5044166e-07
1,0.042878296,0.06268735,0.019809056
1,2.339238e-05,8.2368286e-05,5.8975907e-05
1,0.2815877,0.39761338,0.116025686
1,8.0901884e-08,0.001309865,0.0013097841
1,1.3785269e-06,0.0029912952,0.0029899166
1,1.7032307e-06,0.00019391546,0.00019221223
1,0.11557997,0.18052492,0.064944945
1,1.2554093e-05,0.040013295,0.04000074
0,0.8085323,0.8208835,0.012351215
1,9.219066e-05,0.0005660439,0.00047385323
0,0.9604984,0.95901096,-0.0014874339
1,0.0013765332,0.0409791,0.039602567
1,0.0064032907,0.16370046,0.15729716
1,8.125933e-06,0.00077765365,0.00076952775
1,6.053218e-07,6.989729e-05,6.9291964e-05
1,1.7516022e-05,0.33623853,0.336221
1,0.0033400154,0.004290346,0.00095033064
0,0.7756467,0.82245034,0.046803653
1,0.65148324,0.6253488,-0.026134431
1,6.954061e-09,3.5878085e-05,3.587113e-05
1,7.6240236e-10,3.185054e-07,3.17743e-07
1,4.89781e-07,1.652092e-05,1.603114e-05
1,2.2764457e-06,0.004137174,0.0041348976
1,1.762378e-05,0.016941646,0.016924022
1,0.0058700745,0.23075959,0.22488952
0,0.25451276,0.3733727,0.11885995
1,2.6018412e-07,0.0704227,0.07042244
1,1.0238524e-08,1.65769e-06,1.6474514e-06
0,0.89506924,0.93563044,0.0405612
1,8.327522e-05,0.0008481357,0.0007648605
1,1.4197593e-07,1.6353197e-05,1.6211221e-05
1,4.9367216e-08,5.1110455e-06,5.061678e-06
1,3.0726284e-08,3.4985874e-06,3.467861e-06
1,0.0020172517,0.0049300217,0.00291277
1,5.0721383e-08,4.2552466e-07,3.7480328e-07
1,0.0066392426,0.019878078,0.013238836
1,5.2799238e-05,0.0021979867,0.0021451875
1,0.0013955804,0.011600078,0.010204498
1,2.4415274e-07,9.7072254e-05,9.68281e-05
1,9.046632e-06,0.029720604,0.029711558
1,0.0022792625,0.0037678957,0.0014886332
1,4.054272e-07,0.1232547,0.1232543
1,0.009343569,0.04112075,0.03177718
1,4.1182234e-06,5.3485066e-05,4.936684e-05
1,0.79054374,0.78595245,-0.004591286
1,0.024453903,0.07474529,0.05029139
1,0.01723413,0.033997424,0.016763294
0,0.6210749,0.76742923,0.14635432
0,0.9825492,0.9831234,0.00057423115
0,0.18781884,0.4887033,0.3008845
1,1.6888119e-09,8.3603145e-06,8.358626e-06
1,2.5706308e-06,0.12431521,0.12431264
0,0.9493122,0.9515906,0.0022783875
1,9.105559e-09,2.9389482e-06,2.9298426e-06
1,1.3936319e-06,0.001753105,0.0017517114
0,0.93268687,0.9218934,-0.0107934475
0,0.9920609,0.9888263,-0.0032346249
0,0.91008663,0.9157782,0.005691588
1,0.0006554152,0.004406251,0.0037508358
1,1.607945e-07,0.051776405,0.051776245
1,0.044295967,0.078453064,0.034157097
1,4.942839e-07,0.004209091,0.004208597
0,0.9508318,0.94562733,-0.005204439
1,0.0012841069,0.09316189,0.09187778
1,0.045097493,0.3943875,0.34929
1,8.931908e-06,0.0010203103,0.0010113784
1,1.6902118e-07,7.658231e-05,7.641329e-05
1,7.433925e-06,5.1891457e-05,4.445753e-05
1,4.1157462e-05,0.0027772428,0.0027360853
1,5.439235e-06,0.00039696056,0.00039152132
1,0.11867485,0.12620905,0.0075341985
1,0.5786851,0.63594,0.05725491
1,0.00044314246,0.037589457,0.037146315
1,3.1987402e-09,2.5456104e-06,2.5424117e-06
1,6.9314065e-06,0.0007040986,0.0006971672
1,2.3011921e-09,1.7968122e-06,1.794511e-06
1,4.3054275e-05,0.10350247,0.10345941
0,0.8206506,0.84686613,0.026215553
1,9.015089e-09,8.007186e-06,7.998171e-06
1,0.3829381,0.58454096,0.20160288
1,8.756884e-09,4.6293876e-06,4.6206305e-06
1,0.032567922,0.17201668,0.13944876
1,0.00019606925,0.002024618,0.0018285487
1,0.013891455,0.014710545,0.0008190898
0,0.7644257,0.87742937,0.11300367
1,0.0026442215,0.018286705,0.015642483
1,0.00065941893,0.0019157897,0.0012563707
1,0.053808045,0.08202276,0.028214712
1,0.0007025159,0.0030200656,0.0023175497
1,9.109906e-10,7.1580473e-07,7.1489376e-07
1,0.081122346,0.08104282,-7.95275e-05
1,6.814454e-08,7.69597e-06,7.627826e-06
1,7.82547e-06,0.0007133927,0.0007055672
1,0.000110022105,0.00078263186,0.0006726098
1,1.2868975e-06,0.0007790596,0.0007777727
1,0.00016813645,0.0005817401,0.00041360367
1,1.9485815e-07,0.014141466,0.014141271
1,0.0003474728,0.0029879925,0.0026405198
1,0.024773505,0.10069472,0.07592122
1,2.305446e-06,0.00023094188,0.00022863643
1,8.560362e-08,9.352977e-06,9.267374e-06
1,6.959401e-07,0.0016234921,0.0016227962
1,0.0005501841,0.0054521444,0.0049019605
1,0.0022751102,0.01764576,0.015370649
1,8.36682e-07,0.000108511624,0.00010767494
1,8.849899e-09,1.1185023e-05,1.1176173e-05
1,0.16379029,0.21642733,0.05263704
1,3.1907604e-07,0.0015465419,0.0015462228
1,0.0005081533,0.040326536,0.039818384
1,1.2519537e-06,0.006955873,0.006954621
1,0.1019445,0.10787267,0.0059281737
1,0.00011875793,0.009082835,0.008964078
0,0.5984661,0.6531275,0.054661393
1,0.0018700372,0.00800275,0.0061327126
1,0.8451332,0.8241673,-0.020965874
1,0.0010172431,0.005788989,0.0047717458
1,0.00602294,0.103816964,0.097794026
1,0.0010022332,0.0033222812,0.002320048
0,0.9835774,0.9767968,-0.006780565
1,0.0012397071,0.050483003,0.049243297
1,1.4539359e-05,0.06807849,0.06806395
1,9.895561e-09,9.118176e-06,9.108281e-06
1,4.285752e-08,0.00077983615,0.0007797933
1,0.00023677787,0.006089867,0.005853089
1,3.5408865e-09,3.2794244e-06,3.2758835e-06
1,0.0024301487,0.08356923,0.08113908
1,3.655025e-05,0.0019338318,0.0018972816
1,2.068078e-07,0.05210513,0.05210492
1,1.4959751e-05,0.0003177628,0.00030280306
1,5.284771e-10,4.3222764e-07,4.3169916e-07
1,0.012252799,0.04155784,0.02930504
1,9.746535e-08,1.06329235e-05,1.0535458e-05
1,3.2336207e-05,0.0033577934,0.0033254572
1,6.6249356e-07,0.0006678842,0.00066722167
1,0.0015185131,0.009797282,0.0082787685
1,9.203e-07,0.003621625,0.0036207046
1,0.0035128633,0.016646303,0.01313344
1,0.00048086522,0.0041016135,0.0036207484
1,4.4709466e-08,5.378719e-05,5.374248e-05
1,0.0027327384,0.007828092,0.005095354
1,0.0006641634,0.005942221,0.0052780574
0,0.9520794,0.9010749,-0.05100453
1,2.7086904e-09,2.3956056e-06,2.392897e-06
1,0.7720213,0.9036673,0.13164598
1,8.008031e-06,0.00020483784,0.0001968298
1,1.0361739e-07,0.0015319431,0.0015318395
1,1.1322871e-07,0.0008912457,0.0008911325
1,5.5535565e-10,6.4742045e-07,6.468651e-07
1,0.00048927614,0.041732535,0.04124326
1,5.0432445e-05,0.0040895045,0.004039072
1,2.5738154e-06,0.006464257,0.006461683
1,5.4504306e-07,0.14875978,0.14875923
1,1.1398823e-06,0.0001293784,0.00012823852
0,0.592572,0.8603675,0.2677955
1,0.0012469225,0.04138099,0.04013407
1,0.0013716415,0.09284244,0.09147079
1,7.645478e-05,0.06352435,0.06344789
1,0.009820883,0.012201225,0.0023803422
1,0.0006983747,0.001953026,0.0012546513
1,0.005795552,0.0118568,0.006061248
1,1.7455856e-07,1.9393528e-05,1.921897e-05
1,0.00017841741,0.010460932,0.010282515
